index,breed_model,breed_CIDD,disease,genetic_disease,effective_ingredients,food
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Sardines, Peas, Chickpeas",Sardines & Peas Chickpeas Stew
51,golden_retriever,Golden retriever,Retinal dysplasia,1.0,"Carrot, Kale, Spinach, Sardine, Pumpkin Seeds, Blueberry, Broccoli",Eye Health Bowl
51,golden_retriever,Golden retriever,Entropion,1.0,"Salmon, Carrot, Pumpkin seeds",Salmon & Carrot with Pumpkin seeds
51,golden_retriever,Golden retriever,Entropion,1.0,"Beef, Sweet potato, Carrot, Kale, Pumpkin seeds",Retina Guard Beef Mix #4
51,golden_retriever,Golden retriever,Entropion,1.0,"Mackerel, Carrot, Sweet potato",Mackerel with Carrot & Sweet potato
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Chicken feet, Kale, Lentils",Chicken feet & Kale Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Chicken feet, Broccoli, Lentils",Chicken feet & Broccoli Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Chicken feet, Sweet potato, Kale, Spinach, Pumpkin seeds",Cartilage Care Chicken feet Dinner #3
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Bone meal, Lentils",Bone meal & Lentils Stew
51,golden_retriever,Golden retriever,Entropion,1.0,"Beef liver, Pumpkin, Kale, Spinach, Blueberry",Eye Protect Beef liver Plate #5
51,golden_retriever,Golden retriever,Entropion,1.0,"Sardines, Sweet potato, Pumpkin seeds",Sardines & Sweet potato with Pumpkin seeds
51,golden_retriever,Golden retriever,Familial kidney disease,0.0,"Chicken breast, Sweet potato, Cauliflower, Cabbage, Blueberry",Kidney Kind Chicken breast Bowl
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Salmon, Carrot, Kale",Salmon with Carrot & Kale
51,golden_retriever,Golden retriever,Entropion,1.0,"Sardine, Pumpkin, Spinach, Carrot, Blueberry",Clear Sight Sardine Dinner #3
51,golden_retriever,Golden retriever,Entropion,1.0,"Egg yolk, Pumpkin, Carrot, Kale, Blueberry",Bright Eyes Egg yolk Bowl #1
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Egg (whole), Sweet potato, Spinach, Broccoli, Cod liver oil",Strong Bones Egg Mix #4
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Sardines with bones, Lentils",Sardines with bones & Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Sardines, Lentils",Sardines & Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Salmon, Lentils",Salmon & Lentils Stew
51,golden_retriever,Golden retriever,Entropion,1.0,"Sardines, Pumpkin, Pumpkin seeds",Sardines & Pumpkin with Pumpkin seeds
51,golden_retriever,Golden retriever,Entropion,1.0,"Sardines, Carrot, Pumpkin seeds",Sardines & Carrot with Pumpkin seeds
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Beef liver, Lentils",Beef liver & Lentils Stew
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Turkey, Broccoli, Oats",Turkey & Broccoli Oat Porridge
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Turkey, Broccoli, Barley",Turkey & Broccoli Barley Bowl
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Salmon, Sweet potato, Oats",Salmon & Sweet potato Oat Porridge
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Salmon, Sweet potato, Barley",Salmon & Sweet potato Barley Bowl
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Oysters, Oats",Oysters & Oats Porridge
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Oysters, Barley",Oysters & Barley Bowl
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Lean beef, Spinach, Oats",Lean beef & Spinach Oat Porridge
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Beef, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Metabolic Fuel Beef Plate
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Mackerel, Oats",Mackerel & Oats Porridge
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Sardines, Pumpkin, Barley",Sardines & Pumpkin Barley Bowl
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Chicken cartilage, Sweet potato, Broccoli, Kale, Bone broth",Joint Support Chicken cartilage Plate
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Salmon, Sweet potato, Spinach, Broccoli, Bone broth",Joint Shield Salmon Bowl #1
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Green-lipped mussel, Lentils",Green-lipped mussel & Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Sardine, Sweet potato, Broccoli, Kale, Flaxseed",Flex & Move Sardine Stew #2
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Egg yolk, Lentils",Egg yolk & Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Chicken sternum cartilage, Lentils",Chicken sternum cartilage & Lentils Stew
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Salmon, Sweet Potato (moderate), Green beans, Chickpeas, Sunflower seeds",Endo Care Salmon Dinner
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Beef, Barley",Beef & Barley Bowl
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Salmon, Pumpkin, Carrot, Kale, Sunflower seeds",Vision Shield Salmon Stew #2
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Sardines, Carrot, Sweet potato",Sardines with Carrot & Sweet potato
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Sardines, Sweet potato, Sunflower seeds",Sardines & Sweet potato with Sunflower seeds
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Sardines, Kale, Sunflower seeds",Sardines & Kale with Sunflower seeds
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Beef liver, Brown rice",Beef liver & Brown rice Bowl
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Salmon, Sardines, Carrot",Salmon & Sardines Stew with Carrot
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Bone broth, Lentils",Bone broth & Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Beef trachea, Kale, Lentils",Beef trachea & Kale Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Beef trachea, Broccoli, Lentils",Beef trachea & Broccoli Lentils Stew
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Blueberry, Broccoli, Sunflower Seeds, Kale, Spinach, Sardine, Carrot, Pumpkin Seeds",Eye Health Bowl
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Mackerel, Pumpkin, Sunflower seeds",Mackerel & Pumpkin with Sunflower seeds
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Mackerel, Kale, Sunflower seeds",Mackerel & Kale with Sunflower seeds
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Herring, Spinach, Sunflower seeds",Herring & Spinach with Sunflower seeds
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Herring, Pumpkin, Sunflower seeds",Herring & Pumpkin with Sunflower seeds
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Beef, Sweet potato, Spinach, Carrot, Blueberry",Eye Protect Beef Plate
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Sardine, Sweet potato, Kale, Broccoli, Blueberry",Clear Sight Sardine Dinner #3
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Mackerel, Barley",Mackerel & Barley Bowl
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Egg White, Pumpkin Seeds, Chicken Liver, Chicken Breast, Pumpkin",Digestive Care Stew
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Egg yolk, Sweet potato, Spinach, Carrot, Blueberry",Bright Eyes Egg yolk Bowl #1
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Beef liver, Spinach, Sunflower seeds",Beef liver & Spinach with Sunflower seeds
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Lean beef, Spinach, Barley",Lean beef & Spinach Barley Bowl
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Chicken breast, Pumpkin, Broccoli, Spinach, Flaxseed",Hormone Balance Chicken breast Bowl
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Herring, Oats",Herring & Oats Porridge
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Herring, Barley",Herring & Barley Bowl
51,golden_retriever,Golden retriever,Diabetes mellitus,1.0,"Sardine, Brown rice, Chickpeas, Broccoli, Flaxseed",Gland Guard Sardine Mix
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Sardines with bones, Brown rice",Sardines with bones & Brown rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Sardines, Brown rice",Sardines & Brown rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Salmon, Brown rice",Salmon & Brown rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Pork cartilage, Brown rice",Pork cartilage & Brown rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Mackerel, Brown rice",Mackerel & Brown rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Chicken breast, Sweet potato, Spinach, Kale, Bone broth",Joint Support Chicken breast Plate
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Salmon, Sweet potato, Spinach, Kale, Bone broth",Joint Shield Salmon Bowl
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Salmon, Carrot, Sweet potato",Salmon with Carrot & Sweet potato
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Bone broth, Brown rice",Bone broth & Brown rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Beef trachea, Brown rice",Beef trachea & Brown rice Bowl
51,golden_retriever,Golden retriever,Cataracts,1.0,"Egg yolk, Pumpkin, Broccoli, Carrot, Blueberry",Bright Eyes Egg yolk Bowl
51,golden_retriever,Golden retriever,Cataracts,1.0,"Salmon, Sweet potato, Carrot, Kale, Sunflower seeds",Vision Shield Salmon Stew
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Salmon, Carrot, Sunflower seeds",Salmon & Carrot with Sunflower seeds
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Salmon, Carrot, Pumpkin seeds",Salmon & Carrot with Pumpkin seeds
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Egg (whole), Pumpkin, Broccoli, Spinach, Sunflower seeds",Retina Guard Egg Mix
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Oysters, Broccoli, Sunflower seeds",Oysters & Broccoli with Sunflower seeds
51,golden_retriever,Golden retriever,Cataracts,1.0,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Green-lipped mussel, Spinach, Brown rice",Green-lipped mussel & Spinach Brown Rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Green-lipped mussel, Kale, Brown rice",Green-lipped mussel & Kale Brown Rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Sardine, Brown rice, Kale, Spinach, Flaxseed",Flex & Move Sardine Stew
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Eggs, Brown rice",Eggs & Brown rice Bowl
51,golden_retriever,Golden retriever,Cataracts,1.0,"Beef, Sweet potato, Spinach, Bell pepper, Sunflower seeds",Retina Guard Beef Mix
51,golden_retriever,Golden retriever,Cataracts,1.0,"Oysters, Corn, Chickpeas",Oysters & Corn Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Oysters, Bell pepper, Chickpeas",Oysters & Bell pepper Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Mackerel, Peas, Chickpeas",Mackerel & Peas Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Corneal dystrophy,1.0,"Beef liver, Broccoli, Sunflower seeds",Beef liver & Broccoli with Sunflower seeds
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Egg (whole), Brown rice, Kale, Spinach, Cod liver oil",Strong Bones Egg Mix
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Shark cartilage, Brown rice",Shark cartilage & Brown rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Chicken feet, Spinach, Brown rice",Chicken feet & Spinach Brown Rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Chicken feet, Kale, Brown rice",Chicken feet & Kale Brown Rice Bowl
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Chicken feet, Sweet potato, Spinach, Kale, Pumpkin seeds",Cartilage Care Chicken feet Dinner
51,golden_retriever,Golden retriever,Cervical vertebral instability (Wobbler syndrome),0.0,"Bone meal, Brown rice",Bone meal & Brown rice Bowl
51,golden_retriever,Golden retriever,Cataracts,1.0,"Mackerel, Broccoli, Chickpeas",Mackerel & Broccoli Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Herring, Corn, Chickpeas",Herring & Corn Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Herring, Bell pepper, Chickpeas",Herring & Bell pepper Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Herring, Pumpkin, Bell pepper, Chickpeas, Blueberry",Eye Protect Herring Plate
51,golden_retriever,Golden retriever,Cataracts,1.0,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Egg yolk, Kale, Chickpeas",Egg yolk & Kale Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Egg yolk, Kale, Blueberries",Egg yolk & Kale Bowl with Blueberries
51,golden_retriever,Golden retriever,Cataracts,1.0,"Sardine, Pumpkin, Kale, Spinach, Blueberry",Clear Sight Sardine Dinner
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Herring, Oats",Herring & Oats Porridge
51,golden_retriever,Golden retriever,Cataracts,1.0,"Sardines, Peas, Chickpeas",Sardines & Peas Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Beef, Sweet potato, Chickpeas",Beef & Sweet potato Chickpeas Stew
51,golden_retriever,Golden retriever,Cataracts,1.0,"Beef, Chickpeas",Beef & Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Salmon, Sweet potato, Broccoli, Chickpeas, Blueberry",Skin Glow Salmon Bowl
51,golden_retriever,Golden retriever,Cataracts,1.0,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Oysters, Blueberries",Oysters & Blueberries Bowl
51,golden_retriever,Golden retriever,Atopy,1.0,"Mackerel, Sweet potato, Chickpeas",Mackerel & Sweet potato Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Mackerel, Spinach, Chickpeas",Mackerel & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Mackerel, Broccoli, Chickpeas",Mackerel & Broccoli Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Egg (whole), Sweet potato, Spinach, Broccoli, Flaxseed oil",Itch Relief Egg Mix
51,golden_retriever,Golden retriever,Atopy,1.0,"Herring, Sweet potato, Chickpeas",Herring & Sweet potato Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Sardines, Kale, Chickpeas",Sardines & Kale Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Salmon, Broccoli, Chickpeas",Salmon & Broccoli Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Salmon, Broccoli, Blueberries",Salmon & Broccoli Bowl with Blueberries
51,golden_retriever,Golden retriever,Atopy,1.0,"Oysters, Chickpeas",Oysters & Chickpeas Stew
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Herring, Brown rice",Herring & Brown rice Bowl
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Chicken, Oats",Chicken & Oats Porridge
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Chicken, Brown rice",Chicken & Brown rice Bowl
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Beef liver, Brown rice, Spinach, Blueberry",Calm Mind Beef liver Dinner #3
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Salmon, Sweet potato, Spinach, Blueberry",Brain Boost Salmon Bowl #1
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Beef heart, Oats",Beef heart & Oats Porridge
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Beef heart, Brown rice",Beef heart & Brown rice Bowl
51,golden_retriever,Golden retriever,Hypothyroidism,1.0,"Tuna, Sweet potato, Chickpeas",Tuna & Sweet potato Chickpeas Stew
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Oysters, Lentils",Oysters & Lentils Stew
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Sardine, Sweet potato, Spinach, Broccoli, Cod liver oil",Nourish Sardine Stew #2
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Mackerel, Spinach, Lentils",Mackerel & Spinach Lentils Stew
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Mackerel, Lentils",Mackerel & Lentils Stew
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Lean beef, Lentils",Lean beef & Lentils Stew
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Egg (whole), Sweet potato, Spinach, Broccoli, Pumpkin seeds",Health Guard Egg Mix #4
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Eggs, Spinach, Lentils",Eggs & Spinach Lentils Stew
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Beef liver, Sweet potato, Chickpeas",Beef liver & Sweet potato Chickpeas Stew
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Beef liver, Corn, Chickpeas",Beef liver & Corn Chickpeas Stew
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Beef, Carrot, Chickpeas",Beef & Carrot Chickpeas Stew
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Oysters, Sweet potato, Oats",Oysters & Sweet potato Oat Porridge
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Oysters, Sweet potato, Chickpeas",Oysters & Sweet potato Chickpeas Stew
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Oysters, Spinach, Oats",Oysters & Spinach Oat Porridge
51,golden_retriever,Golden retriever,Atopy,1.0,"Herring, Spinach, Chickpeas",Herring & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Beef, Oat, Broccoli, Chickpeas, Apples (no seeds)",Fur Renewal Beef Plate
51,golden_retriever,Golden retriever,Atopy,1.0,"Egg yolk, Pumpkin, Kale, Spinach, Blueberries",Derma Care Egg yolk Dinner
51,golden_retriever,Golden retriever,Atopy,1.0,"Sardine, Oat, Chickpeas, Kale, Flaxseed",Coat Shine Sardine Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Beef, Chickpeas",Beef & Chickpeas Stew
51,golden_retriever,Golden retriever,Atopy,1.0,"Beef, Blueberries",Beef & Blueberries Bowl
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Oysters, Spinach, Chickpeas",Oysters & Spinach Chickpeas Stew
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Chicken breast (small amounts), White rice, Chickpeas, Spinach, Sunflower seeds",Liver Shield Chicken breast (small amounts) Mix
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Cottage cheese, Oats, Spinach, Broccoli, Pumpkin seeds",Liver Love Cottage cheese Bowl
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Beef liver, Sweet potato, Broccoli, Spinach, Sunflower seeds",Vitality Beef liver Dinner
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Sardines, Spinach, Lentils",Sardines & Spinach Lentils Stew
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Sardines, Lentils",Sardines & Lentils Stew
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Salmon, Lentils",Salmon & Lentils Stew
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Mackerel, Oats",Mackerel & Oats Porridge
51,golden_retriever,Golden retriever,Histiocytosis,1.0,"Sardines, Sweet potato, Blueberries",Sardines & Sweet potato Bowl with Blueberries
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Sardines, Sweet potato, Oats",Sardines & Sweet potato Oat Porridge
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Chicken, Quinoa, Spinach, Blueberry",Seizure Shield Chicken Plate
51,golden_retriever,Golden retriever,Hypothyroidism,1.0,"Chicken, Pumpkin, Chickpeas",Chicken & Pumpkin Chickpeas Stew
51,golden_retriever,Golden retriever,Hypothyroidism,1.0,"Eggs, Carrot, Brown rice",Eggs & Carrot Brown Rice Bowl
51,golden_retriever,Golden retriever,Hypothyroidism,1.0,"Eggs, Carrot, Chickpeas",Eggs & Carrot Chickpeas Stew
51,golden_retriever,Golden retriever,Hypothyroidism,1.0,"Egg (whole), Pumpkin, Chickpeas, Spinach (cooked), Kelp/Seaweed",Endo Care Egg Dinner #3
51,golden_retriever,Golden retriever,Histiocytosis,1.0,"Tuna, Turmeric, Blueberries",Tuna & Turmeric Bowl with Blueberries
51,golden_retriever,Golden retriever,Histiocytosis,1.0,"Sardine, Sweet potato, Kale, Turmeric (small amounts with black pepper), Blueberries",Vitality Sardine Dinner #3
51,golden_retriever,Golden retriever,Progressive retinal atrophy,1.0,"Salmon, Pumpkin, Carrot, Kale, Blueberry",Bright Eyes Salmon Bowl #1
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Egg (whole), Oats, Spinach, Coconut oil (MCT)",Nerve Care Egg Mix #4
51,golden_retriever,Golden retriever,Portosystemic shunt,1.0,"Eggs, Spinach, Oats",Eggs & Spinach Oat Porridge
51,golden_retriever,Golden retriever,Histiocytosis,1.0,"Blueberry, Salmon, Broccoli, Sunflower Seeds, Sardine, Mushroom",Immune Boost Bowl
51,golden_retriever,Golden retriever,"Hypo-/dysmyelinogenesis (""shaking pup"")",1.0,"Sardine, Beef Liver, Spinach, Egg Yolk, Pumpkin Seeds",Wellness Bowl
51,golden_retriever,Golden retriever,Idiopathic epilepsy,1.0,"Salmon, Pumpkin Seeds, Chicken Heart, Chicken Liver, Coconut Oil, Blueberry",Neuro Support Bowl
51,golden_retriever,Golden retriever,Hypothyroidism,1.0,"Sardine, Pumpkin Seeds, Chicken, Salmon, Egg Yolk, Beef Liver",Metabolic Balance Bowl
51,golden_retriever,Golden retriever,Hip dysplasia,1.0,"Chicken Feet, Salmon, Flaxseed, Broccoli, Bone Broth",Joint & Bone Support Stew
51,golden_retriever,Golden retriever,Familial kidney disease,0.0,"Egg White, Chicken Breast, Salmon, Egg Yolk, Blueberry, Chicken Liver",Renal Support Bowl
51,golden_retriever,Golden retriever,Entropion,1.0,"Carrot, Salmon, Kale, Pumpkin Seeds, Broccoli",Eye Health Bowl
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Beef liver, Sweet potato, Kale, Parsley, Sunflower seeds",Vital Blood Beef liver Dinner #3
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Sardines, Parsley, Lentils",Sardines & Parsley Lentils Stew
51,golden_retriever,Golden retriever,Elbow dysplasia - OCD of the elbow,1.0,"Chicken Feet, Salmon, Broccoli, Bone Broth, Sardine",Joint & Bone Support Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Sardines, Broccoli, Lentils",Sardines & Broccoli Lentils Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Salmon, Spinach, Lentils",Salmon & Spinach Lentils Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Salmon, Parsley, Lentils",Salmon & Parsley Lentils Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Mackerel, Sweet potato, Lentils",Mackerel & Sweet potato Lentils Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Mackerel, Bell pepper, Lentils",Mackerel & Bell pepper Lentils Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Lean beef, Spinach, Lentils",Lean beef & Spinach Lentils Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Lean beef, Kale, Lentils",Lean beef & Kale Lentils Stew
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Sardine, Pumpkin, Broccoli, Kale, Sunflower seeds",Iron Boost Sardine Stew #2
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Lean beef, Sweet potato, Bell pepper, Spinach, Sunflower seeds",Iron Boost Lean beef Stew #5
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Salmon, Sweet potato, Spinach, Broccoli, Sunflower seeds",Blood Builder Salmon Bowl #1
51,golden_retriever,Golden retriever,von Willebrand's disease,1.0,"Egg (whole), Pumpkin, Parsley, Bell pepper, Sunflower seeds",Blood Builder Egg Bowl #4
