index,breed_model,breed_CIDD,disease,genetic_disease,effective_ingredients,food
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Sardine, Sweet potato, Spinach, Bell pepper",Blood Builder Sardine Bowl #4
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Beef liver, Sweet potato, Kale, Parsley",Iron Boost Beef liver Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Lean beef, Pumpkin, Bell pepper, Broccoli",Iron Boost Lean beef Stew #5
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Lean beef, Broccoli, Lentils",Lean beef & Broccoli Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Lean beef, Kale, Lentils",Lean beef & Kale Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Lean beef, Spinach, Lentils",Lean beef & Spinach Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Salmon, Broccoli, Lentils",Salmon & Broccoli Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Salmon, Kale, Lentils",Salmon & Kale Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Salmon, Parsley, Lentils",Salmon & Parsley Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Salmon, Spinach, Lentils",Salmon & Spinach Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Sardines, Broccoli, Lentils",Sardines & Broccoli Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Sardines, Parsley, Lentils",Sardines & Parsley Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Sardines, Spinach, Lentils",Sardines & Spinach Lentils Stew
48,German_shepherd,German shepherd,"Platelet dysfunction (thrombocytopathia, Basset hound thrombopathia)",1,"Egg (whole), Pumpkin, Parsley, Spinach",Vital Blood Egg Dinner
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Beef, Carrot, Chickpeas",Beef & Carrot Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Beef liver, Corn, Chickpeas",Beef liver & Corn Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Beef liver, Sweet potato, Chickpeas",Beef liver & Sweet potato Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Salmon, Pumpkin, Carrot, Kale, Blueberry",Bright Eyes Salmon Bowl #1
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Sardine, Pumpkin, Spinach, Broccoli, Blueberry",Clear Sight Sardine Dinner #3
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Egg yolk, Kale, Chickpeas",Egg yolk & Kale Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Beef liver, Pumpkin, Chickpeas, Orange pepper, Blueberry",Eye Protect Beef liver Plate #5
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Herring, Corn, Chickpeas",Herring & Corn Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Herring, Sweet potato, Chickpeas",Herring & Sweet potato Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Mackerel, Broccoli, Chickpeas",Mackerel & Broccoli Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Mackerel, Peas, Chickpeas",Mackerel & Peas Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Oysters, Carrot, Chickpeas",Oysters & Carrot Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Oysters, Chickpeas",Oysters & Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Beef, Sweet potato, Broccoli, Chickpeas, Cod liver oil",Retina Guard Beef Mix #4
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Sardines, Peas, Chickpeas",Sardines & Peas Chickpeas Stew
48,German_shepherd,German shepherd,Progressive retinal atrophy,1,"Egg yolk, Sweet potato, Kale, Spinach, Pumpkin seeds",Vision Shield Egg yolk Stew #2
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef heart, Beef liver",Beef heart & Beef liver Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef heart, Chicken",Beef heart & Chicken Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef heart, Mackerel",Beef heart & Mackerel Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef heart, Salmon",Beef heart & Salmon Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef heart, Sardines",Beef heart & Sardines Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef heart, Turkey",Beef heart & Turkey Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef liver, Mackerel",Beef liver & Mackerel Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef liver, Salmon",Beef liver & Salmon Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef liver, Sardines",Beef liver & Sardines Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Egg (whole), Sweet potato, Spinach, Pumpkin seeds",Cardio Shield Egg Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Chicken, Beef",Chicken & Beef Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Chicken, Sardines",Chicken & Sardines Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Chicken heart, Sweet potato, Spinach, Blueberry",Heart Guard Chicken heart Bowl
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Beef heart, Sweet potato, Spinach, Blueberry",Heart Health Beef heart Plate #5
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Lamb, Herring",Lamb & Herring Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Sardines, Herring",Sardines & Herring Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Salmon, Sweet potato, Spinach, Blueberry",Strong Heart Salmon Dinner #3
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Sardine, Sweet potato, Spinach, Pumpkin seeds",Taurine Boost Sardine Mix #4
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Turkey, Lamb",Turkey & Lamb Stew
48,German_shepherd,German shepherd,Pulmonic stenosis,0,"Turkey, Mackerel",Turkey & Mackerel Stew
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Egg White, Pumpkin, Cabbage, Spinach, Sunflower seeds",Coat Shine Egg White Stew
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon (moderate), Sweet potato, Spinach, Cauliflower, Blueberry",Derma Care Salmon (moderate) Dinner
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Egg whites, Sweet potato, Cabbage, Spinach, Blueberry",Fur Renewal Egg whites Plate
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"White Fish, Pumpkin, Cauliflower, Cabbage, Sunflower seeds",Itch Relief White Fish Mix
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Mackerel, Sweet potato, Sunflower seeds",Mackerel & Sweet potato with Sunflower seeds
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Mackerel, Cabbage, Spinach",Mackerel with Cabbage & Spinach
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Cabbage, Sunflower seeds",Salmon & Cabbage with Sunflower seeds
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Mackerel, Cabbage",Salmon & Mackerel Stew with Cabbage
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Sardines, Cabbage",Salmon & Sardines Stew with Cabbage
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Sardines, Spinach",Salmon & Sardines Stew with Spinach
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Spinach, Sunflower seeds",Salmon & Spinach with Sunflower seeds
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Cabbage, Spinach",Salmon with Cabbage & Spinach
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Cabbage, Sweet potato",Salmon with Cabbage & Sweet potato
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Salmon, Spinach, Sweet potato",Salmon with Spinach & Sweet potato
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Sardines, Cabbage, Sunflower seeds",Sardines & Cabbage with Sunflower seeds
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Sardines, Spinach, Sunflower seeds",Sardines & Spinach with Sunflower seeds
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Sardines, Sweet potato, Sunflower seeds",Sardines & Sweet potato with Sunflower seeds
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Sardines, Cabbage, Spinach",Sardines with Cabbage & Spinach
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Sardines, Cabbage, Sweet potato",Sardines with Cabbage & Sweet potato
48,German_shepherd,German shepherd,Renal cystadenocarcinoma and nodular dermatofibrosis,1,"Chicken breast, Sweet potato, Cauliflower, Cabbage, Blueberry",Skin Glow Chicken breast Bowl
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Beef, Chickpeas",Beef & Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Beef heart, Chickpeas",Beef heart & Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Beef liver, Kale, Chickpeas",Beef liver & Kale Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Beef liver, Spinach, Chickpeas",Beef liver & Spinach Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Sardine, Pumpkin, Broccoli, Carrot, Blueberry",Bright Eyes Sardine Bowl
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Chicken, Chickpeas",Chicken & Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Egg yolk, Pumpkin, Kale, Spinach, Blueberry",Clear Sight Egg yolk Dinner #3
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Egg yolk, Kale, Chickpeas",Egg yolk & Kale Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Beef heart, Pumpkin, Chickpeas, Broccoli, Blueberry",Eye Protect Beef heart Plate
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Mackerel, Pumpkin, Chickpeas",Mackerel & Pumpkin Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Mackerel, Sweet potato, Chickpeas",Mackerel & Sweet potato Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Oysters, Pumpkin, Chickpeas",Oysters & Pumpkin Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Oysters, Sweet potato, Chickpeas",Oysters & Sweet potato Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Beef, Sweet potato, Spinach, Chickpeas, Pumpkin seeds",Retina Guard Beef Mix #4
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Salmon, Broccoli, Chickpeas",Salmon & Broccoli Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Salmon, Carrot, Chickpeas",Salmon & Carrot Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Sardines, Carrot, Chickpeas",Sardines & Carrot Chickpeas Stew
48,German_shepherd,German shepherd,Retinal dysplasia,1,"Salmon, Sweet potato, Carrot, Kale, Pumpkin seeds",Vision Shield Salmon Stew #2
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Beef, Chickpeas",Beef & Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Beef liver, Chickpeas",Beef liver & Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Chicken, Chickpeas",Chicken & Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Beef, Sweet potato, Carrot, Spinach, Blueberry",Defense Boost Beef Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Salmon, Pumpkin, Spinach, Chickpeas, Pumpkin seeds",Defense Boost Salmon Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Eggs, Chickpeas",Eggs & Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Sardine, Sweet potato, Chickpeas, Kale, Blueberry",Guard Up Sardine Dinner
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Herring, Kale, Chickpeas",Herring & Kale Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Herring, Pumpkin, Chickpeas",Herring & Pumpkin Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Egg (whole), Sweet potato, Carrot, Spinach, Blueberry",Immune Shield Egg Bowl
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Yogurt, Pumpkin, Kale, Carrot, Pumpkin seeds",Immune Shield Yogurt Bowl
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Mackerel, Kale, Chickpeas",Mackerel & Kale Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Mackerel, Pumpkin, Chickpeas",Mackerel & Pumpkin Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Oysters, Chickpeas",Oysters & Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Salmon, Carrot, Chickpeas",Salmon & Carrot Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Salmon, Sweet potato, Chickpeas",Salmon & Sweet potato Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Sardines, Carrot, Chickpeas",Sardines & Carrot Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Sardines, Sweet potato, Chickpeas",Sardines & Sweet potato Chickpeas Stew
48,German_shepherd,German shepherd,Selective IgA deficiency,1,"Turkey, Chickpeas",Turkey & Chickpeas Stew
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Beef, Oats",Beef & Oats Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Beef liver, Pumpkin, Oats",Beef liver & Pumpkin Oat Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Beef liver, Pumpkin, Plain yogurt",Beef liver & Pumpkin with Plain yogurt
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Beef liver, Sweet potato, Oats",Beef liver & Sweet potato Oat Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Beef liver, Pumpkin, Sweet potato",Beef liver with Pumpkin & Sweet potato
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Eggs, Oats, Zucchini",Belly Balance Eggs Mix
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Chicken, Oats",Chicken & Oats Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Egg White, White rice, Zucchini",Digest Ease Egg White Dinner #3
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Eggs, Oats",Eggs & Oats Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Eggs, Pumpkin, Oats",Eggs & Pumpkin Oat Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Eggs, Sweet potato, Oats",Eggs & Sweet potato Oat Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Mackerel, Sweet potato, Zucchini",Gentle Gut Mackerel Plate
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Chicken breast, Sweet Potato (moderate), Zucchini",Gut Heal Chicken breast Stew #2
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Mackerel, Oats",Mackerel & Oats Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Mackerel, Pumpkin, Oats",Mackerel & Pumpkin Oat Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Salmon, Oats",Salmon & Oats Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Sardines, Pumpkin, Oats",Sardines & Pumpkin Oat Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Sardines, Sweet potato, Oats",Sardines & Sweet potato Oat Porridge
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Salmon, Pumpkin, Zucchini",Tummy Calm Salmon Bowl
48,German_shepherd,German shepherd,Small intestinal bacterial overgrowth (SIBO),1,"Turkey, Oats",Turkey & Oats Porridge
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Beef heart, Brown rice",Beef heart & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Beef heart, Chicken, Spinach",Beef heart & Chicken Stew with Spinach
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Beef heart, Spinach, Brown rice",Beef heart & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Beef heart, Spinach, Cod liver oil",Beef heart & Spinach with Cod liver oil
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Beef liver, Brown rice",Beef liver & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Chicken heart, Brown rice, Spinach, Pumpkin seeds",Cardio Shield Chicken heart Stew #2
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Chicken, Brown rice",Chicken & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Chicken, Spinach, Brown rice",Chicken & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Beef heart, Sweet potato, Spinach, Blueberry",Heart Guard Beef heart Bowl #1
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Sardine, Sweet potato, Spinach, Blueberry",Heart Health Sardine Plate #5
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Herring, Brown rice",Herring & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Lamb, Brown rice",Lamb & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Mackerel, Brown rice",Mackerel & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Salmon, Brown rice",Salmon & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Sardines, Brown rice",Sardines & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Sardines, Spinach, Brown rice",Sardines & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Egg (whole), Sweet potato, Spinach, Blueberry",Strong Heart Egg Dinner #3
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Salmon, Brown rice, Spinach, Flaxseed",Taurine Boost Salmon Mix #4
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Turkey, Brown rice",Turkey & Brown rice Bowl
48,German_shepherd,German shepherd,Subaortic stenosis,1,"Turkey, Spinach, Brown rice",Turkey & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef heart, Beef liver",Beef heart & Beef liver Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef heart, Chicken",Beef heart & Chicken Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef heart, Mackerel",Beef heart & Mackerel Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef heart, Salmon",Beef heart & Salmon Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef heart, Sardines",Beef heart & Sardines Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef heart, Turkey",Beef heart & Turkey Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef liver, Herring",Beef liver & Herring Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef liver, Salmon",Beef liver & Salmon Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef liver, Sardines",Beef liver & Sardines Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Chicken heart, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Cardio Shield Chicken heart Stew #2
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Chicken, Lamb",Chicken & Lamb Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Chicken, Sardines",Chicken & Sardines Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Beef heart, Sweet potato, Spinach, Broccoli, Flaxseed",Heart Guard Beef heart Bowl #1
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Sardine, Sweet potato, Spinach, Broccoli, Flaxseed",Heart Health Sardine Plate #5
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Lamb, Beef",Lamb & Beef Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Sardines, Mackerel",Sardines & Mackerel Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Egg (whole), Sweet potato, Spinach, Broccoli, Flaxseed",Strong Heart Egg Dinner #3
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Salmon, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Taurine Boost Salmon Mix #4
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Turkey, Herring",Turkey & Herring Stew
48,German_shepherd,German shepherd,Tricuspid valve dysplasia,1,"Turkey, Mackerel",Turkey & Mackerel Stew
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Beef liver, Brown rice",Beef liver & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Beef trachea, Brown rice",Beef trachea & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Beef trachea, Spinach, Brown rice",Beef trachea & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Bone broth, Brown rice",Bone broth & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Bone broth, Spinach, Brown rice",Bone broth & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Egg (whole), Sweet potato, Spinach, Flaxseed",Cartilage Care Egg Dinner #3
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Chicken feet, Brown rice",Chicken feet & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Chicken feet, Spinach, Brown rice",Chicken feet & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Chicken feet, Spinach, Cod liver oil",Chicken feet & Spinach with Cod liver oil
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Eggs, Brown rice",Eggs & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Chicken feet, Brown rice, Spinach, Bone broth",Flex & Move Chicken feet Stew #2
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Green-lipped mussel, Brown rice",Green-lipped mussel & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Green-lipped mussel, Spinach, Brown rice",Green-lipped mussel & Spinach Brown Rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Sardine, Sweet potato, Spinach, Pumpkin seeds",Joint Shield Sardine Bowl #1
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Beef liver, Sweet potato, Spinach, Pumpkin seeds",Joint Support Beef liver Plate
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Pork cartilage, Brown rice",Pork cartilage & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Salmon, Brown rice",Salmon & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Sardines, Brown rice",Sardines & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Shark cartilage, Brown rice",Shark cartilage & Brown rice Bowl
48,German_shepherd,German shepherd,Vertebral stenosis (associated with cauda equina syndrome),1,"Salmon, Brown rice, Spinach, Cod liver oil",Strong Bones Salmon Mix #4
48,German_shepherd,German shepherd,acral lick dermatitis (lick granuloma),1,"Turkey, Banana, Spinach, Flaxseed",Coat Shine Turkey Stew
48,German_shepherd,German shepherd,acral lick dermatitis (lick granuloma),1,"Egg (whole), Sweet potato, Spinach, Sunflower seeds",Derma Care Egg Dinner #3
48,German_shepherd,German shepherd,acral lick dermatitis (lick granuloma),1,"Yogurt, Sweet potato, Spinach, Flaxseed",Fur Renewal Yogurt Plate
48,German_shepherd,German shepherd,acral lick dermatitis (lick granuloma),1,"Sardine, Banana, Spinach, Pumpkin seeds",Itch Relief Sardine Mix
48,German_shepherd,German shepherd,acral lick dermatitis (lick granuloma),1,"Mackerel, Spinach, Sunflower seeds",Mackerel & Spinach with Sunflower seeds
48,German_shepherd,German shepherd,acral lick dermatitis (lick granuloma),1,"Mackerel, Spinach, Sweet potato",Mackerel with Spinach & Sweet potato
